Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,19,symmetric,0.9099999999999999,0.3084078320522988
75% Corpus,19,symmetric,symmetric,0.3142889134905715
75% Corpus,19,asymmetric,0.01,0.3950537820289403
75% Corpus,19,asymmetric,0.31,0.43419939688619175
75% Corpus,19,asymmetric,0.61,0.4332619825873867
75% Corpus,19,asymmetric,0.9099999999999999,0.4315521719294383
75% Corpus,19,asymmetric,symmetric,0.38519201571224976
75% Corpus,20,0.01,0.01,0.34863627616030235
75% Corpus,20,0.01,0.31,0.34624396194070006
75% Corpus,20,0.01,0.61,0.3283900686839571
75% Corpus,20,0.01,0.9099999999999999,0.3222915944656015
75% Corpus,20,0.01,symmetric,0.3436127051951755
